year,month,anomaly,total_uncertainty,uncorrelated_uncertainty,correlated_uncertainty,bias_uncertainty,coverage_uncertainty,lower_bound_95pct_bias_uncertainty_range,upper_bound_95pct_bias_uncertainty_range
1956,7,-0.23886,0.05691,0.01205,0.02742,0.03589,0.03246,-0.31150,-0.17300
1956,8,-0.20573,0.05473,0.01264,0.02922,0.03622,0.02589,-0.27600,-0.14150
1956,9,-0.25645,0.05782,0.01203,0.03215,0.03692,0.02833,-0.32800,-0.19300
1956,10,-0.19125,0.06162,0.01225,0.03168,0.03864,0.03392,-0.26550,-0.12200
1956,11,-0.22343,0.06375,0.01267,0.03269,0.04028,0.03481,-0.30150,-0.14950
1956,12,-0.13387,0.06532,0.01246,0.03379,0.04023,0.03676,-0.21200,-0.05950
1957,1,-0.13324,0.06262,0.01437,0.02854,0.03860,0.03756,-0.20700,-0.06600
1957,2,-0.07074,0.06267,0.01318,0.03030,0.03792,0.03739,-0.14250,-0.00500
1957,3,-0.02481,0.06033,0.01420,0.02787,0.03670,0.03626,-0.09300,0.04100
1957,4,-0.02170,0.05882,0.01291,0.02839,0.03592,0.03459,-0.08800,0.03800
1957,5,0.05027,0.05819,0.01324,0.02769,0.03481,0.03511,-0.01550,0.10750
1957,6,0.04384,0.05929,0.01225,0.02951,0.03519,0.03545,-0.02050,0.10600
1957,7,0.14088,0.05809,0.02623,0.02651,0.03561,0.02676,0.07650,0.20600
1957,8,0.19041,0.05279,0.02194,0.02674,0.03482,0.01943,0.12800,0.25150
1957,9,0.10011,0.05578,0.02238,0.02510,0.03591,0.02628,0.03250,0.17000
1957,10,0.06193,0.06173,0.02661,0.02903,0.03771,0.02894,-0.01050,0.13850
1957,11,0.13113,0.05943,0.01173,0.02748,0.03912,0.03330,0.05600,0.21000
1957,12,0.18909,0.06131,0.01142,0.02731,0.03940,0.03646,0.11550,0.26950
1958,1,0.14387,0.06096,0.01240,0.02615,0.03664,0.03920,0.07750,0.21150
1958,2,0.22536,0.06079,0.01191,0.03077,0.03587,0.03634,0.15950,0.29300
1958,3,0.21322,0.05820,0.01136,0.02624,0.03499,0.03667,0.15000,0.28000
1958,4,0.17819,0.05749,0.01207,0.02691,0.03467,0.03512,0.11650,0.24750
1958,5,0.10042,0.05512,0.01140,0.02629,0.03316,0.03343,0.04150,0.16400
1958,6,0.18270,0.05575,0.01251,0.02751,0.03371,0.03254,0.12150,0.25100
1958,7,0.07416,0.05194,0.01269,0.02755,0.03332,0.02585,0.01300,0.14200
1958,8,0.14147,0.04989,0.01228,0.02611,0.03469,0.02130,0.07650,0.21500
1958,9,0.13826,0.05201,0.01263,0.02654,0.03516,0.02459,0.07600,0.21050
1958,10,0.09589,0.05504,0.01413,0.02579,0.03729,0.02781,0.03000,0.17550
1958,11,0.04664,0.05866,0.01160,0.02821,0.03749,0.03325,-0.01950,0.13200
1958,12,0.11929,0.06083,0.01300,0.02824,0.03770,0.03624,0.05350,0.20500
1959,1,0.08050,0.05864,0.01091,0.02698,0.03574,0.03626,0.01600,0.16300
1959,2,0.12085,0.05956,0.01167,0.02766,0.03598,0.03676,0.05550,0.20550
1959,3,0.04126,0.05797,0.01189,0.02774,0.03393,0.03604,-0.02050,0.11750
1959,4,0.06142,0.05546,0.01288,0.02473,0.03317,0.03461,0.00000,0.13300
1959,5,0.09639,0.05363,0.01265,0.02560,0.03063,0.03351,0.04050,0.15700
1959,6,0.03596,0.05238,0.01179,0.02695,0.03082,0.03046,-0.02000,0.09650
1959,7,0.09279,0.05109,0.01148,0.02553,0.03226,0.02803,0.03550,0.16100
1959,8,0.02582,0.04991,0.01150,0.02526,0.03126,0.02726,-0.03000,0.09000
1959,9,0.05718,0.05338,0.01343,0.02781,0.03385,0.02739,-0.00350,0.13250
1959,10,0.02319,0.05413,0.01214,0.02492,0.03380,0.03193,-0.03650,0.09850
1959,11,-0.04720,0.05548,0.01095,0.02431,0.03554,0.03322,-0.11250,0.03000
1959,12,-0.00124,0.05797,0.01123,0.02795,0.03533,0.03471,-0.06450,0.07600
1960,1,0.00157,0.05667,0.01228,0.02543,0.03359,0.03586,-0.06050,0.07600
1960,2,-0.00071,0.05414,0.01138,0.02462,0.03155,0.03465,-0.05850,0.06550
1960,3,0.02731,0.05365,0.01239,0.02442,0.03073,0.03442,-0.02700,0.09050
1960,4,-0.02368,0.05321,0.01125,0.02631,0.02893,0.03428,-0.07450,0.03600
1960,5,-0.02170,0.05280,0.01089,0.02600,0.02846,0.03440,-0.07200,0.03600
1960,6,-0.03847,0.05098,0.01238,0.02627,0.02718,0.03189,-0.08600,0.02150
1960,7,0.10318,0.04949,0.01096,0.02578,0.02741,0.03022,0.05400,0.16300
1960,8,0.02420,0.04747,0.01243,0.02392,0.02869,0.02653,-0.02700,0.09000
1960,9,0.03985,0.04729,0.01208,0.02479,0.02757,0.02676,-0.01150,0.10450
1960,10,-0.04370,0.04890,0.01239,0.02389,0.02805,0.02967,-0.09750,0.01850
1960,11,-0.01370,0.05086,0.01201,0.02359,0.03055,0.03087,-0.07250,0.05550
1960,12,-0.00582,0.05300,0.01089,0.02316,0.03078,0.03474,-0.06750,0.06250
1961,1,0.04190,0.05144,0.01119,0.02387,0.02696,0.03500,-0.01150,0.10050
1961,2,0.04735,0.05008,0.01005,0.02344,0.02510,0.03504,-0.00100,0.10000
1961,3,0.07330,0.04931,0.00988,0.02320,0.02332,0.03539,0.03000,0.12000
1961,4,0.07964,0.04699,0.01094,0.02278,0.02190,0.03302,0.03750,0.12350
1961,5,0.04925,0.04749,0.01174,0.02296,0.02228,0.03307,0.00700,0.09350
1961,6,0.01925,0.04553,0.01049,0.02336,0.02184,0.03066,-0.02100,0.06600
1961,7,0.02981,0.04437,0.01200,0.02383,0.02378,0.02628,-0.01200,0.08150
1961,8,0.02942,0.04251,0.01092,0.02348,0.02306,0.02459,-0.01300,0.07800
1961,9,-0.09268,0.04297,0.01171,0.02404,0.02321,0.02435,-0.13550,-0.04450
1961,10,0.00623,0.04651,0.01048,0.02383,0.02339,0.03064,-0.03900,0.05600
1961,11,-0.05089,0.04943,0.01116,0.02422,0.02515,0.03315,-0.09750,0.00300
1961,12,0.00594,0.04981,0.01054,0.02355,0.02499,0.03451,-0.04000,0.05950
1962,1,-0.01976,0.05096,0.01065,0.02512,0.02400,0.03573,-0.06250,0.03200
1962,2,-0.00565,0.05064,0.01113,0.02508,0.02200,0.03644,-0.04550,0.04400
1962,3,-0.03676,0.04912,0.01153,0.02520,0.02024,0.03515,-0.07250,0.00700
1962,4,-0.00137,0.04533,0.01088,0.02418,0.01886,0.03155,-0.03600,0.03900
1962,5,-0.02236,0.04564,0.01154,0.02458,0.01935,0.03116,-0.05850,0.02000
1962,6,-0.10998,0.04506,0.01105,0.02465,0.01917,0.03055,-0.14600,-0.07000
1962,7,0.00622,0.04139,0.01105,0.02441,0.01782,0.02603,-0.02600,0.04350
1962,8,-0.00195,0.03849,0.01073,0.02392,0.01856,0.02121,-0.03600,0.03750
1962,9,-0.00588,0.03961,0.01206,0.02479,0.01870,0.02143,-0.03800,0.03200
1962,10,-0.06169,0.04408,0.01092,0.02604,0.01998,0.02732,-0.09600,-0.02250
1962,11,-0.06586,0.04828,0.01132,0.02755,0.02059,0.03194,-0.10200,-0.02500
1962,12,-0.05463,0.04905,0.01068,0.02516,0.02227,0.03409,-0.09400,-0.00950
1963,1,-0.05024,0.04929,0.01013,0.02510,0.02172,0.03501,-0.08750,-0.00450
1963,2,-0.05753,0.04987,0.01067,0.02600,0.02054,0.03572,-0.09350,-0.01600
1963,3,-0.04953,0.04695,0.01148,0.02442,0.01902,0.03339,-0.08400,-0.01000
1963,4,0.01586,0.04668,0.01107,0.02561,0.01731,0.03319,-0.01450,0.05050
1963,5,-0.01610,0.04650,0.01198,0.02419,0.01763,0.03351,-0.04500,0.02200
1963,6,-0.01973,0.04652,0.01100,0.02645,0.01650,0.03273,-0.04600,0.01600
1963,7,0.10522,0.04762,0.01192,0.02539,0.02755,0.02688,0.06200,0.17150
1963,8,0.17272,0.04699,0.01115,0.02497,0.02824,0.02573,0.12550,0.24150
1963,9,0.08962,0.04753,0.01211,0.02515,0.03010,0.02397,0.03900,0.16150
1963,10,0.13453,0.05003,0.01063,0.02461,0.03141,0.02824,0.08150,0.20450
1963,11,0.17857,0.05384,0.01084,0.02495,0.03252,0.03319,0.12300,0.24450
1963,12,0.14594,0.05483,0.01106,0.02524,0.03203,0.03494,0.09050,0.21100
1964,1,0.10268,0.05105,0.01013,0.02556,0.02721,0.03331,0.05400,0.15850
1964,2,0.04702,0.05165,0.01265,0.02512,0.02620,0.03450,-0.00200,0.09950
1964,3,-0.06619,0.04923,0.01159,0.02472,0.02340,0.03362,-0.10800,-0.01850
1964,4,-0.06464,0.04870,0.01082,0.02626,0.02164,0.03311,-0.10500,-0.02300
1964,5,-0.06114,0.04791,0.01146,0.02587,0.02140,0.03220,-0.10150,-0.01650
1964,6,-0.03341,0.04821,0.01107,0.02713,0.02195,0.03136,-0.07450,0.01400
1964,7,-0.09900,0.04437,0.01055,0.02600,0.02247,0.02602,-0.13950,-0.04900
1964,8,-0.30533,0.04238,0.01158,0.02407,0.02414,0.02235,-0.34900,-0.25300
1964,9,-0.30444,0.04269,0.01001,0.02486,0.02606,0.02061,-0.35300,-0.24950
1964,10,-0.27114,0.04813,0.01133,0.02549,0.02850,0.02695,-0.32200,-0.21250
1964,11,-0.28466,0.05020,0.01088,0.02515,0.02882,0.03062,-0.33800,-0.22850
1964,12,-0.28887,0.05157,0.01243,0.02462,0.02877,0.03273,-0.34350,-0.23550
1965,1,-0.24821,0.05245,0.01145,0.02470,0.02905,0.03414,-0.30050,-0.19450
1965,2,-0.21697,0.05211,0.01082,0.02668,0.02820,0.03304,-0.26750,-0.16200
1965,3,-0.25676,0.04960,0.00968,0.02522,0.02566,0.03274,-0.30250,-0.20350
1965,4,-0.23776,0.04657,0.00976,0.02469,0.02325,0.03039,-0.27800,-0.18650
1965,5,-0.21448,0.04703,0.00999,0.02509,0.02300,0.03088,-0.25400,-0.16300
1965,6,-0.22515,0.04635,0.00960,0.02534,0.02304,0.02971,-0.26700,-0.17300
1965,7,-0.25104,0.04307,0.01115,0.02542,0.02337,0.02320,-0.29000,-0.19850
1965,8,-0.15615,0.04118,0.00994,0.02422,0.02520,0.01937,-0.19950,-0.10000
1965,9,-0.12855,0.04389,0.01144,0.02466,0.02779,0.02036,-0.17500,-0.06900
1965,10,-0.02239,0.04768,0.01170,0.02462,0.02894,0.02632,-0.07150,0.04000
1965,11,0.04227,0.05002,0.01011,0.02391,0.03008,0.03039,-0.00750,0.10700
1965,12,0.02693,0.05154,0.01010,0.02586,0.03034,0.03107,-0.02300,0.09200
1966,1,0.06179,0.05048,0.01025,0.02503,0.02892,0.03131,0.01450,0.12450
1966,2,0.08040,0.05073,0.01202,0.02478,0.02781,0.03228,0.03700,0.13800
1966,3,0.11800,0.04971,0.01066,0.02537,0.02593,0.03227,0.07650,0.17150
1966,4,0.04363,0.04677,0.01035,0.02482,0.02352,0.03020,0.00600,0.09250
1966,5,-0.07192,0.04671,0.01405,0.02497,0.02243,0.02927,-0.10950,-0.02400
1966,6,-0.03139,0.04504,0.01200,0.02532,0.02186,0.02767,-0.06850,0.01550
1966,7,0.00477,0.03957,0.01252,0.02525,0.02169,0.01737,-0.02950,0.05050
1966,8,0.01407,0.04945,0.03234,0.02612,0.02391,0.01207,-0.02500,0.06250
1966,9,-0.02359,0.03878,0.01238,0.02405,0.02528,0.01155,-0.06500,0.02300
1966,10,0.08707,0.04750,0.02545,0.02229,0.02774,0.01847,0.03750,0.13850
1966,11,0.07664,0.04564,0.01075,0.02179,0.02862,0.02595,0.02400,0.13300
1966,12,0.03602,0.04787,0.01347,0.02244,0.02792,0.02877,-0.01600,0.09600
1967,1,-0.06272,0.04765,0.01073,0.02200,0.02744,0.03031,-0.11700,-0.00300
1967,2,-0.04651,0.04616,0.00994,0.02137,0.02624,0.02978,-0.10200,0.00600
1967,3,-0.06898,0.04720,0.01078,0.02246,0.02555,0.03090,-0.12050,-0.01600
1967,4,-0.01143,0.04511,0.01072,0.02209,0.02350,0.02966,-0.05550,0.04150
1967,5,0.01192,0.04349,0.01198,0.02152,0.02137,0.02877,-0.02800,0.06000
1967,6,0.03483,0.04533,0.02468,0.02109,0.02166,0.02306,-0.00350,0.08250
1967,7,0.02730,0.04145,0.02404,0.02040,0.02123,0.01655,-0.00950,0.07400
1967,8,0.06800,0.03782,0.02454,0.02056,0.01703,0.01075,0.03450,0.10300
1967,9,-0.02520,0.04315,0.03232,0.02129,0.01656,0.00947,-0.06000,0.00650
1967,10,-0.03167,0.03607,0.01232,0.02175,0.01754,0.01920,-0.06800,0.00000
1967,11,-0.08177,0.04062,0.01310,0.02039,0.01995,0.02577,-0.11900,-0.04200
1967,12,-0.14808,0.04213,0.01159,0.02036,0.01987,0.02882,-0.18500,-0.10950
1968,1,-0.21985,0.04286,0.01157,0.02112,0.01761,0.03078,-0.25400,-0.18700
1968,2,-0.22097,0.04244,0.01098,0.02112,0.01684,0.03085,-0.25450,-0.18600
1968,3,-0.26403,0.04316,0.01241,0.02118,0.01605,0.03166,-0.29650,-0.23200
1968,4,-0.14590,0.04093,0.01176,0.02057,0.01507,0.02977,-0.17800,-0.11450
1968,5,-0.03599,0.03970,0.01401,0.02088,0.01436,0.02715,-0.06650,-0.00850
1968,6,0.06456,0.03951,0.01971,0.02099,0.01518,0.02240,0.03550,0.09400
1968,7,0.00954,0.03749,0.02468,0.02054,0.01417,0.01318,-0.01800,0.03600
1968,8,-0.01735,0.02842,0.01133,0.01910,0.01465,0.01000,-0.04450,0.01050
1968,9,-0.01437,0.02913,0.01126,0.01920,0.01614,0.00963,-0.04700,0.01700
1968,10,0.02231,0.03977,0.02438,0.01992,0.01714,0.01723,-0.01300,0.05550
1968,11,0.01186,0.04066,0.01382,0.02123,0.01829,0.02602,-0.02400,0.04750
1968,12,0.05831,0.04231,0.01182,0.02092,0.01917,0.02907,0.02000,0.09600
1969,1,0.14920,0.04352,0.01210,0.02306,0.01801,0.02985,0.11100,0.18450
1969,2,0.09371,0.04252,0.01122,0.02113,0.01650,0.03104,0.06000,0.12550
1969,3,0.05986,0.04143,0.01148,0.02098,0.01517,0.03024,0.03200,0.08900
1969,4,0.07661,0.03999,0.01137,0.02080,0.01397,0.02902,0.05050,0.10400
1969,5,0.10899,0.04021,0.01561,0.02059,0.01246,0.02817,0.08350,0.13200
1969,6,-0.03128,0.03848,0.01443,0.02279,0.01193,0.02472,-0.05550,-0.01000
1969,7,-0.04160,0.03342,0.01967,0.02070,0.01192,0.01262,-0.06550,-0.02100
1969,8,-0.04732,0.02995,0.01157,0.02185,0.01291,0.01091,-0.07350,-0.02550
1969,9,-0.04439,0.03173,0.01369,0.02269,0.01344,0.01113,-0.07350,-0.02000
1969,10,-0.08827,0.04457,0.03281,0.02231,0.01421,0.01452,-0.11800,-0.06150
1969,11,-0.07076,0.04008,0.01371,0.02253,0.01531,0.02601,-0.10050,-0.04050
1969,12,-0.05627,0.04187,0.01180,0.02417,0.01446,0.02865,-0.08600,-0.02800
1970,1,-0.02498,0.04270,0.01065,0.02332,0.01244,0.03181,-0.05250,-0.00150
1970,2,-0.03478,0.04101,0.01121,0.02159,0.01131,0.03101,-0.05800,-0.01350
1970,3,-0.03345,0.04018,0.01106,0.01956,0.01080,0.03151,-0.05300,-0.01300
1970,4,0.00003,0.03950,0.01262,0.02049,0.00970,0.02978,-0.01700,0.01900
1970,5,-0.06675,0.03762,0.01051,0.02163,0.00914,0.02745,-0.08400,-0.04950
1970,6,-0.08828,0.03603,0.01112,0.02085,0.00906,0.02564,-0.10550,-0.07200
1970,7,-0.18969,0.03520,0.01890,0.02017,0.00898,0.01986,-0.20800,-0.17300
1970,8,-0.11651,0.04119,0.03208,0.01937,0.00939,0.01429,-0.13500,-0.09800
1970,9,-0.11857,0.03247,0.02078,0.01956,0.01113,0.01077,-0.14100,-0.09750
1970,10,-0.09486,0.03685,0.02252,0.01968,0.01233,0.01764,-0.12000,-0.07050
1970,11,-0.12799,0.03561,0.01333,0.02009,0.01190,0.02334,-0.15150,-0.10300
1970,12,-0.11752,0.03708,0.01471,0.02083,0.01109,0.02452,-0.13900,-0.09650
1971,1,-0.18282,0.04096,0.01165,0.02242,0.01161,0.03007,-0.20300,-0.16150
1971,2,-0.25420,0.04252,0.01276,0.02255,0.01071,0.03198,-0.27350,-0.23200
1971,3,-0.29066,0.04027,0.01144,0.02019,0.00982,0.03141,-0.30800,-0.27150
1971,4,-0.23591,0.03772,0.00991,0.01978,0.00916,0.02914,-0.25200,-0.21700
1971,5,-0.26788,0.03728,0.01063,0.02054,0.00875,0.02790,-0.28400,-0.24950
1971,6,-0.28329,0.03612,0.01111,0.02006,0.00857,0.02656,-0.29950,-0.26550
1971,7,-0.21458,0.03134,0.01318,0.02102,0.00843,0.01719,-0.23250,-0.19800
1971,8,-0.30435,0.02696,0.01109,0.01819,0.00953,0.01349,-0.32250,-0.28600
1971,9,-0.35543,0.02759,0.01143,0.01775,0.01090,0.01402,-0.37600,-0.33400
1971,10,-0.34775,0.03216,0.01035,0.01838,0.01226,0.02095,-0.37150,-0.32450
1971,11,-0.35049,0.03636,0.00917,0.01901,0.01304,0.02659,-0.37600,-0.32400
1971,12,-0.28955,0.03905,0.00977,0.02033,0.01299,0.02912,-0.31450,-0.26350
1972,1,-0.27678,0.03883,0.01142,0.01852,0.01275,0.02953,-0.30200,-0.25650
1972,2,-0.22122,0.04036,0.01134,0.02020,0.01177,0.03089,-0.24500,-0.20100
1972,3,-0.24114,0.03922,0.01232,0.01872,0.01030,0.03049,-0.26050,-0.22200
1972,4,-0.08759,0.03775,0.01115,0.02023,0.00873,0.02855,-0.10350,-0.06950
1972,5,-0.07027,0.03894,0.01449,0.01963,0.00861,0.02910,-0.08700,-0.05300
1972,6,-0.05636,0.03604,0.01413,0.01990,0.00819,0.02522,-0.07150,-0.04000
1972,7,-0.03184,0.04303,0.03319,0.01956,0.00797,0.01742,-0.04800,-0.01850
1972,8,-0.13302,0.04088,0.03236,0.01837,0.00942,0.01407,-0.15050,-0.11600
1972,9,-0.15441,0.04160,0.03273,0.01863,0.01029,0.01438,-0.17400,-0.13550
1972,10,-0.12238,0.03654,0.02104,0.01873,0.01192,0.01999,-0.14600,-0.10100
1972,11,-0.03052,0.03521,0.01079,0.01944,0.01238,0.02433,-0.05350,-0.00850
1972,12,0.06703,0.03788,0.01148,0.01956,0.01242,0.02767,0.04450,0.09050
1973,1,0.06999,0.03842,0.01156,0.01824,0.01260,0.02917,0.04450,0.09200
1973,2,0.06182,0.03835,0.01082,0.01893,0.01211,0.02914,0.03650,0.08350
1973,3,0.04138,0.03855,0.01024,0.01887,0.01064,0.03020,0.02050,0.05900
1973,4,0.01507,0.03825,0.01022,0.01995,0.00912,0.02962,-0.00350,0.03200
1973,5,-0.00824,0.03720,0.01046,0.01939,0.00896,0.02859,-0.02600,0.00700
1973,6,-0.01273,0.04630,0.03296,0.01976,0.00905,0.02420,-0.03050,0.00400
1973,7,-0.04033,0.04560,0.03318,0.01865,0.01128,0.02243,-0.06100,-0.01800
1973,8,-0.05807,0.03467,0.02489,0.01838,0.00984,0.01217,-0.07650,-0.04000
1973,9,-0.11231,0.04193,0.03331,0.01748,0.01084,0.01502,-0.13150,-0.09300
1973,10,-0.17983,0.04565,0.03412,0.01899,0.01166,0.02057,-0.20100,-0.15950
1973,11,-0.16612,0.03681,0.01225,0.01972,0.01204,0.02590,-0.18700,-0.14500
1973,12,-0.26899,0.03843,0.00958,0.01937,0.01202,0.02942,-0.29100,-0.24850
1974,1,-0.24623,0.03839,0.01126,0.01844,0.01222,0.02929,-0.26900,-0.22500
1974,2,-0.19132,0.03867,0.01076,0.01937,0.01185,0.02940,-0.21400,-0.16950
1974,3,-0.19715,0.03893,0.01039,0.01983,0.01086,0.02995,-0.21750,-0.17800
1974,4,-0.23235,0.03936,0.01037,0.01963,0.01040,0.03079,-0.25300,-0.21450
1974,5,-0.26787,0.04050,0.01511,0.02164,0.01009,0.02902,-0.28750,-0.25100
1974,6,-0.21884,0.03904,0.01156,0.02201,0.01035,0.02826,-0.23950,-0.20200
1974,7,-0.22626,0.03593,0.01131,0.02187,0.01070,0.02388,-0.24850,-0.20900
1974,8,-0.09021,0.03637,0.02543,0.01933,0.01085,0.01359,-0.11100,-0.07150
1974,9,-0.13705,0.03156,0.01163,0.02079,0.01184,0.01697,-0.15900,-0.11600
1974,10,-0.16072,0.03848,0.02403,0.01893,0.01277,0.01955,-0.18500,-0.13750
1974,11,-0.19846,0.03929,0.01336,0.02122,0.01303,0.02730,-0.22300,-0.17500
1974,12,-0.13599,0.03721,0.01126,0.01937,0.01283,0.02680,-0.15900,-0.11200
1975,1,-0.09296,0.03862,0.01071,0.01934,0.01347,0.02866,-0.11750,-0.06950
1975,2,-0.06032,0.03938,0.00891,0.01985,0.01268,0.03028,-0.08600,-0.03900
1975,3,-0.14118,0.03857,0.00999,0.01939,0.01176,0.02955,-0.16550,-0.12250
1975,4,-0.21118,0.03952,0.01081,0.02065,0.01144,0.02980,-0.23350,-0.19300
1975,5,-0.14137,0.03801,0.01272,0.02079,0.01094,0.02704,-0.16400,-0.12450
1975,6,-0.23535,0.03903,0.01904,0.02041,0.01108,0.02494,-0.25750,-0.21800
1975,7,-0.15105,0.03582,0.02040,0.01996,0.01140,0.01839,-0.17450,-0.13350
1975,8,-0.13239,0.04153,0.03286,0.01987,0.01184,0.01049,-0.15600,-0.11400
1975,9,-0.23841,0.02952,0.01395,0.01967,0.01264,0.01142,-0.26400,-0.21800
1975,10,-0.27339,0.03343,0.01163,0.01864,0.01351,0.02127,-0.30050,-0.25100
1975,11,-0.31611,0.04923,0.03435,0.01862,0.01399,0.02648,-0.34400,-0.29150
1975,12,-0.33480,0.03882,0.00959,0.02093,0.01378,0.02806,-0.36300,-0.30950
1976,1,-0.31005,0.04026,0.01101,0.02123,0.01396,0.02922,-0.33950,-0.28800
1976,2,-0.26801,0.04041,0.01122,0.02115,0.01319,0.02976,-0.29500,-0.24700
1976,3,-0.18351,0.03968,0.01025,0.02082,0.01234,0.02973,-0.20800,-0.16250
1976,4,-0.24555,0.04034,0.01081,0.02114,0.01193,0.03036,-0.26800,-0.22550
1976,5,-0.25850,0.04034,0.01475,0.02133,0.01172,0.02859,-0.28150,-0.23900
1976,6,-0.17911,0.04241,0.02485,0.02071,0.01168,0.02481,-0.20200,-0.16050
1976,7,-0.15834,0.03549,0.01862,0.02023,0.01174,0.01912,-0.18250,-0.14000
1976,8,-0.14085,0.03125,0.01850,0.01941,0.01202,0.01063,-0.16600,-0.12250
1976,9,-0.20334,0.02901,0.01046,0.01952,0.01266,0.01382,-0.22850,-0.18150
1976,10,-0.08742,0.03530,0.01856,0.01981,0.01332,0.01821,-0.11350,-0.06600
1976,11,-0.11449,0.04186,0.02479,0.01968,0.01373,0.02370,-0.14050,-0.09150
1976,12,-0.06517,0.03893,0.01113,0.02114,0.01350,0.02761,-0.09000,-0.04200
1977,1,-0.05051,0.03964,0.01082,0.01966,0.01397,0.02954,-0.07550,-0.02450
1977,2,-0.05195,0.04046,0.01154,0.02051,0.01333,0.03009,-0.07650,-0.02850
1977,3,0.02616,0.04076,0.01200,0.02141,0.01243,0.03007,0.00200,0.04650
1977,4,-0.04022,0.03903,0.01168,0.01922,0.01181,0.02963,-0.06350,-0.02150
1977,5,-0.01314,0.03767,0.01267,0.01998,0.01147,0.02697,-0.03700,0.00550
1977,6,0.04370,0.03960,0.02112,0.02021,0.01148,0.02413,0.02150,0.06150
1977,7,0.07319,0.03142,0.01403,0.01980,0.01171,0.01616,0.04900,0.09100
1977,8,0.09314,0.04053,0.03205,0.01867,0.01192,0.01118,0.06750,0.11150
1977,9,0.13386,0.02864,0.01130,0.01990,0.01247,0.01187,0.10750,0.15550
1977,10,0.03591,0.03754,0.02110,0.01948,0.01304,0.02035,0.00950,0.05900
1977,11,0.02559,0.03819,0.01456,0.01938,0.01339,0.02630,-0.00150,0.05000
1977,12,0.06923,0.03754,0.01057,0.01866,0.01349,0.02770,0.04000,0.09350
1978,1,0.13624,0.03921,0.01113,0.01888,0.01404,0.02932,0.10450,0.16150
1978,2,0.07399,0.04073,0.01059,0.02063,0.01328,0.03074,0.04500,0.09650
1978,3,0.05483,0.03967,0.01174,0.02016,0.01243,0.02958,0.02950,0.07500
1978,4,-0.00249,0.04049,0.01415,0.02044,0.01181,0.02971,-0.02600,0.01600
1978,5,-0.05299,0.03829,0.01132,0.02007,0.01144,0.02836,-0.07600,-0.03550
1978,6,-0.04288,0.03919,0.01545,0.02064,0.01113,0.02734,-0.06600,-0.02500
1978,7,0.03141,0.03057,0.01211,0.01987,0.01165,0.01604,0.00600,0.04900
1978,8,-0.01508,0.02860,0.01207,0.01920,0.01158,0.01302,-0.04150,0.00450
1978,9,0.01880,0.02870,0.01300,0.01942,0.01202,0.01153,-0.00900,0.03950
1978,10,0.00702,0.03150,0.01161,0.01890,0.01266,0.01844,-0.02200,0.02800
1978,11,0.02459,0.03869,0.01392,0.01916,0.01318,0.02760,-0.00500,0.04850
1978,12,0.04867,0.04090,0.01396,0.01929,0.01434,0.03000,0.01700,0.07650
1979,1,0.11018,0.03920,0.01184,0.01871,0.01441,0.02896,0.08000,0.13700
1979,2,0.09765,0.03888,0.01054,0.01852,0.01367,0.02950,0.06900,0.12400
1979,3,0.09950,0.03850,0.01217,0.01944,0.01218,0.02843,0.07400,0.12050
1979,4,0.11987,0.03799,0.01168,0.02132,0.01136,0.02689,0.09550,0.13900
1979,5,0.00821,0.03610,0.01077,0.01942,0.01099,0.02626,-0.01500,0.02650
1979,6,0.15071,0.03675,0.01512,0.01928,0.01104,0.02506,0.12750,0.16900
1979,7,0.09268,0.03312,0.01407,0.01940,0.01128,0.01989,0.06850,0.11100
1979,8,0.11034,0.02846,0.01039,0.01894,0.01150,0.01453,0.08550,0.12850
1979,9,0.13070,0.03043,0.01266,0.01886,0.01199,0.01632,0.10550,0.14950
1979,10,0.10876,0.03197,0.01407,0.01815,0.01345,0.01772,0.08200,0.13200
1979,11,0.14141,0.03340,0.01169,0.01738,0.01414,0.02184,0.11400,0.16650
1979,12,0.21685,0.04792,0.03313,0.01849,0.01233,0.02655,0.18900,0.23700
1980,1,0.25486,0.03933,0.01097,0.02274,0.01296,0.02723,0.22650,0.27600
1980,2,0.16712,0.04116,0.00918,0.02160,0.01214,0.03156,0.14000,0.18700
1980,3,0.15099,0.03954,0.01073,0.02295,0.01120,0.02822,0.12700,0.16850
1980,4,0.11046,0.03952,0.01059,0.02155,0.01075,0.02949,0.08700,0.12800
1980,5,0.12172,0.03816,0.01092,0.02208,0.01020,0.02729,0.10000,0.13850
1980,6,0.13064,0.03757,0.01195,0.02131,0.01005,0.02671,0.11000,0.14750
1980,7,0.15066,0.03245,0.01174,0.02088,0.01053,0.01919,0.12950,0.16700
1980,8,0.13840,0.02990,0.01083,0.02109,0.01060,0.01481,0.11600,0.15550
1980,9,0.09443,0.03180,0.01161,0.02242,0.01108,0.01585,0.07200,0.11200
1980,10,0.00019,0.03390,0.01129,0.02124,0.01164,0.02086,-0.02400,0.02000
1980,11,0.03049,0.03661,0.01192,0.02191,0.01196,0.02398,0.00500,0.05200
1980,12,0.06768,0.03818,0.01023,0.02187,0.01203,0.02701,0.04200,0.08900
1981,1,0.02490,0.03930,0.00984,0.02189,0.01248,0.02850,-0.00200,0.04650
1981,2,0.04761,0.04003,0.01096,0.02243,0.01156,0.02907,0.02150,0.06700
1981,3,0.12167,0.04013,0.01235,0.02101,0.01096,0.02994,0.09700,0.14000
