year,month,anomaly,total_uncertainty,uncorrelated_uncertainty,correlated_uncertainty,bias_uncertainty,coverage_uncertainty,lower_bound_95pct_bias_uncertainty_range,upper_bound_95pct_bias_uncertainty_range
1921,8,-0.31540,0.11072,0.02281,0.07893,0.03868,0.06334,-0.38600,-0.23700
1921,9,-0.15182,0.11560,0.02742,0.08657,0.03513,0.06231,-0.21500,-0.08050
1921,10,-0.17635,0.11842,0.02652,0.09132,0.03455,0.06153,-0.24000,-0.10500
1921,11,-0.19205,0.12179,0.02677,0.08774,0.03705,0.07102,-0.26500,-0.11550
1921,12,-0.28444,0.11252,0.02790,0.08039,0.04269,0.05998,-0.37350,-0.19850
1922,1,-0.43349,0.12203,0.02629,0.09511,0.04354,0.05707,-0.52550,-0.34100
1922,2,-0.20416,0.11274,0.02538,0.08485,0.04733,0.05124,-0.30550,-0.10450
1922,3,-0.35265,0.11235,0.02301,0.08040,0.04802,0.05765,-0.45300,-0.25050
1922,4,-0.39325,0.11529,0.02682,0.08455,0.04722,0.05651,-0.48900,-0.29150
1922,5,-0.69017,0.11887,0.02910,0.08708,0.04767,0.05853,-0.78400,-0.58750
1922,6,-0.46461,0.10618,0.02582,0.07757,0.04301,0.05234,-0.54950,-0.37200
1922,7,-0.28124,0.10634,0.02380,0.07435,0.03946,0.06047,-0.35400,-0.19750
1922,8,-0.41646,0.10190,0.02270,0.07272,0.03666,0.05689,-0.48400,-0.33850
1922,9,-0.37953,0.10388,0.02282,0.08252,0.03070,0.05019,-0.43450,-0.31500
1922,10,-0.35638,0.10465,0.02607,0.07389,0.03349,0.06074,-0.42000,-0.28300
1922,11,-0.40253,0.10138,0.02227,0.07135,0.03610,0.05821,-0.47400,-0.32300
1922,12,-0.37225,0.10289,0.02296,0.07021,0.03925,0.05991,-0.45350,-0.28700
1923,1,-0.37809,0.09376,0.02172,0.06726,0.04393,0.04320,-0.47200,-0.28450
1923,2,-0.33912,0.10226,0.02209,0.06747,0.04623,0.05727,-0.43700,-0.24000
1923,3,-0.41917,0.10373,0.02025,0.07476,0.04999,0.04756,-0.52500,-0.31200
1923,4,-0.20030,0.11259,0.02321,0.07740,0.05027,0.06017,-0.30200,-0.09000
1923,5,-0.40961,0.09871,0.02272,0.06459,0.04847,0.05202,-0.50500,-0.30250
1923,6,-0.30068,0.10525,0.02202,0.07078,0.04631,0.05864,-0.38850,-0.19800
1923,7,-0.44818,0.09931,0.02328,0.06922,0.04052,0.05373,-0.52350,-0.35900
1923,8,-0.40453,0.09521,0.02286,0.06569,0.03779,0.05290,-0.47450,-0.32150
1923,9,-0.49400,0.09734,0.02379,0.07272,0.03198,0.05097,-0.55150,-0.42300
1923,10,-0.40607,0.09667,0.02314,0.06330,0.03451,0.06009,-0.47050,-0.32950
1923,11,-0.19204,0.09756,0.02428,0.06970,0.03795,0.05128,-0.26700,-0.10800
1923,12,-0.10951,0.10102,0.02522,0.07024,0.04104,0.05433,-0.19450,-0.02000
1924,1,-0.32253,0.10277,0.02503,0.07019,0.04642,0.05343,-0.41950,-0.23050
1924,2,-0.17003,0.10441,0.02198,0.07436,0.04857,0.05030,-0.27150,-0.07400
1924,3,-0.30464,0.10266,0.02388,0.07124,0.04920,0.04972,-0.40600,-0.20550
1924,4,-0.23450,0.10867,0.02600,0.07352,0.04963,0.05715,-0.33350,-0.13350
1924,5,-0.30940,0.10302,0.02343,0.06996,0.04718,0.05427,-0.39800,-0.21250
1924,6,-0.40700,0.10931,0.02146,0.07099,0.04809,0.06431,-0.49750,-0.30800
1924,7,-0.45599,0.10077,0.02478,0.07426,0.04075,0.04863,-0.53050,-0.37350
1924,8,-0.37479,0.10192,0.02269,0.07451,0.03944,0.05257,-0.44700,-0.29500
1924,9,-0.48818,0.10837,0.02352,0.07108,0.03776,0.06865,-0.55700,-0.41100
1924,10,-0.45132,0.10314,0.02648,0.06717,0.03684,0.06377,-0.52050,-0.37550
1924,11,-0.52450,0.10147,0.02387,0.07368,0.03741,0.05383,-0.59700,-0.44800
1924,12,-0.59855,0.09900,0.02277,0.06797,0.04323,0.05285,-0.68750,-0.51150
1925,1,-0.56568,0.10386,0.02375,0.07264,0.04623,0.05301,-0.66550,-0.47050
1925,2,-0.38470,0.09964,0.02231,0.06880,0.04810,0.04882,-0.48850,-0.28600
1925,3,-0.26783,0.10277,0.02521,0.06533,0.04634,0.05924,-0.36450,-0.17000
1925,4,-0.45429,0.10261,0.02383,0.06448,0.05088,0.05670,-0.56000,-0.34700
1925,5,-0.26733,0.10535,0.02407,0.06807,0.05112,0.05722,-0.37250,-0.15950
1925,6,-0.32603,0.10250,0.02636,0.06909,0.04503,0.05488,-0.41500,-0.23050
1925,7,-0.33062,0.09604,0.02327,0.06678,0.04032,0.05096,-0.40700,-0.24600
1925,8,-0.22593,0.09984,0.02449,0.06671,0.03777,0.05908,-0.29750,-0.14700
1925,9,-0.32476,0.10692,0.02640,0.07098,0.03666,0.06597,-0.39500,-0.24650
1925,10,-0.37760,0.10114,0.02496,0.06927,0.03489,0.05991,-0.44750,-0.30250
1925,11,-0.14150,0.09535,0.02331,0.06300,0.03911,0.05521,-0.22100,-0.05850
1925,12,-0.20525,0.10253,0.02527,0.06909,0.04237,0.05749,-0.29500,-0.11650
1926,1,-0.18459,0.10260,0.02489,0.07149,0.04370,0.05374,-0.27650,-0.09000
1926,2,-0.39799,0.09683,0.02391,0.06291,0.04961,0.04883,-0.50300,-0.29150
1926,3,-0.12585,0.10603,0.02354,0.07466,0.04949,0.05162,-0.22950,-0.01850
1926,4,-0.16795,0.10784,0.02473,0.06866,0.05035,0.06138,-0.26900,-0.05700
1926,5,-0.21039,0.10519,0.02391,0.06606,0.05107,0.05934,-0.31150,-0.09700
1926,6,-0.16190,0.10442,0.02384,0.07022,0.04746,0.05614,-0.25400,-0.05600
1926,7,-0.38972,0.10733,0.02406,0.07650,0.04310,0.05686,-0.47200,-0.29400
1926,8,-0.26312,0.10581,0.02203,0.07225,0.04286,0.06046,-0.34650,-0.16750
1926,9,-0.33466,0.10152,0.02176,0.07354,0.03555,0.05622,-0.39950,-0.25600
1926,10,-0.24761,0.09606,0.02439,0.06961,0.03571,0.05011,-0.31700,-0.16800
1926,11,-0.35356,0.09335,0.02183,0.06236,0.03805,0.05386,-0.42900,-0.26900
1926,12,-0.26929,0.09345,0.02488,0.06474,0.04166,0.04677,-0.35600,-0.17850
1927,1,-0.36381,0.09976,0.02323,0.06201,0.04712,0.05785,-0.46300,-0.27400
1927,2,-0.24165,0.09525,0.02188,0.06164,0.04917,0.04875,-0.34550,-0.14900
1927,3,-0.42314,0.09630,0.02131,0.06546,0.04831,0.04693,-0.52250,-0.33050
1927,4,-0.29993,0.09611,0.02176,0.05585,0.05157,0.05463,-0.40400,-0.20050
1927,5,-0.32076,0.09828,0.02032,0.06682,0.04968,0.04810,-0.41800,-0.22450
1927,6,-0.43414,0.09794,0.02135,0.06363,0.04672,0.05388,-0.52250,-0.34350
1927,7,-0.29590,0.09224,0.02173,0.05819,0.04143,0.05415,-0.37700,-0.21450
1927,8,-0.29859,0.08950,0.02077,0.06216,0.03808,0.04758,-0.37250,-0.22300
1927,9,-0.31669,0.09672,0.02118,0.06728,0.03555,0.05583,-0.38550,-0.24650
1927,10,-0.34526,0.09400,0.02008,0.06376,0.03733,0.05453,-0.41600,-0.27300
1927,11,-0.38785,0.09362,0.02105,0.06366,0.03839,0.05288,-0.46300,-0.31300
1927,12,-0.39472,0.09519,0.02286,0.06376,0.04269,0.05149,-0.48200,-0.31200
1928,1,-0.26877,0.09747,0.02360,0.06592,0.04657,0.04928,-0.36600,-0.17550
1928,2,-0.27782,0.10130,0.02267,0.06548,0.05027,0.05415,-0.38300,-0.17750
1928,3,-0.43069,0.10627,0.02329,0.07106,0.05179,0.05493,-0.53750,-0.32650
1928,4,-0.28967,0.09932,0.02320,0.06708,0.05040,0.04780,-0.39350,-0.18700
1928,5,-0.39693,0.10197,0.02199,0.07129,0.05011,0.04817,-0.49900,-0.29500
1928,6,-0.40167,0.10492,0.02295,0.07168,0.04688,0.05609,-0.49150,-0.30600
1928,7,-0.29246,0.09842,0.02122,0.06867,0.04101,0.05328,-0.36500,-0.20900
1928,8,-0.26569,0.09084,0.02167,0.06193,0.03937,0.04896,-0.33550,-0.18500
1928,9,-0.42287,0.10007,0.02286,0.07031,0.03841,0.05543,-0.49200,-0.34400
1928,10,-0.29735,0.10007,0.02298,0.06955,0.03937,0.05567,-0.37600,-0.21650
1928,11,-0.32380,0.10551,0.02264,0.07203,0.04085,0.06134,-0.40750,-0.24050
1928,12,-0.42897,0.09773,0.02390,0.06597,0.04506,0.05097,-0.52150,-0.33800
1929,1,-0.42361,0.10450,0.02305,0.07418,0.04904,0.04981,-0.52700,-0.33050
1929,2,-0.49656,0.10250,0.02366,0.06997,0.05110,0.04938,-0.60500,-0.39950
1929,3,-0.47687,0.10615,0.02424,0.06926,0.05423,0.05424,-0.59050,-0.37350
1929,4,-0.39077,0.10374,0.02427,0.06649,0.05475,0.05249,-0.50250,-0.28500
1929,5,-0.51849,0.09719,0.02397,0.06421,0.05120,0.04610,-0.61750,-0.41900
1929,6,-0.37457,0.10083,0.02247,0.06881,0.04806,0.05117,-0.46400,-0.28100
1929,7,-0.52236,0.09521,0.02445,0.06513,0.04332,0.04845,-0.60000,-0.43650
1929,8,-0.40798,0.09551,0.02226,0.05969,0.04123,0.05799,-0.48200,-0.32600
1929,9,-0.47341,0.09828,0.02483,0.06712,0.03787,0.05570,-0.54150,-0.39850
1929,10,-0.45560,0.10351,0.02224,0.07011,0.03895,0.06153,-0.52850,-0.37950
1929,11,-0.18417,0.09980,0.02247,0.06845,0.04150,0.05519,-0.26750,-0.10350
1929,12,-0.39846,0.09917,0.02368,0.06665,0.04565,0.05243,-0.49400,-0.31100
1930,1,-0.51744,0.10553,0.02407,0.06931,0.04968,0.05731,-0.61900,-0.41700
1930,2,-0.56076,0.09994,0.02243,0.06318,0.05260,0.05221,-0.67000,-0.45550
1930,3,-0.33652,0.10774,0.02499,0.06620,0.05566,0.05919,-0.45050,-0.22400
1930,4,-0.29875,0.10344,0.02316,0.06900,0.05378,0.05010,-0.40850,-0.18900
1930,5,-0.23001,0.09683,0.02288,0.06614,0.05083,0.04351,-0.32950,-0.12600
1930,6,-0.33453,0.10692,0.02515,0.07182,0.05069,0.05543,-0.43150,-0.23100
1930,7,-0.31228,0.10697,0.02424,0.07192,0.04796,0.05815,-0.39650,-0.21500
1930,8,-0.28357,0.10158,0.02213,0.06593,0.04512,0.05870,-0.36500,-0.19200
1930,9,-0.30911,0.10363,0.02489,0.07026,0.04013,0.05977,-0.37950,-0.22700
1930,10,-0.18211,0.10127,0.02271,0.07449,0.03982,0.05105,-0.25850,-0.09950
1930,11,-0.14278,0.10427,0.02500,0.07028,0.04488,0.05741,-0.23400,-0.05050
1930,12,-0.22979,0.09526,0.02223,0.06423,0.04575,0.04859,-0.32200,-0.13650
1931,1,-0.13428,0.09790,0.02388,0.06355,0.04978,0.04996,-0.23750,-0.02650
1931,2,-0.15535,0.09579,0.02369,0.06320,0.05041,0.04561,-0.25900,-0.04550
1931,3,-0.14417,0.10267,0.02245,0.06536,0.05413,0.05323,-0.25450,-0.02600
1931,4,-0.17089,0.10264,0.02507,0.06617,0.05360,0.05152,-0.27600,-0.05200
1931,5,-0.23774,0.10076,0.02330,0.06475,0.05348,0.05055,-0.34350,-0.11800
1931,6,-0.19131,0.11283,0.02489,0.07792,0.05148,0.05821,-0.29050,-0.07600
1931,7,-0.17098,0.10492,0.02692,0.06536,0.04581,0.06255,-0.25750,-0.07000
1931,8,-0.28857,0.09794,0.02421,0.06214,0.04319,0.05728,-0.37100,-0.19350
1931,9,-0.19362,0.09590,0.02514,0.06819,0.03823,0.04953,-0.26450,-0.10900
1931,10,-0.32061,0.09987,0.02567,0.06561,0.04143,0.05739,-0.40050,-0.22850
1931,11,-0.22719,0.10167,0.02318,0.06849,0.04354,0.05669,-0.31250,-0.13150
1931,12,-0.28480,0.09744,0.02478,0.07141,0.04341,0.04355,-0.37100,-0.19050
1932,1,-0.25740,0.10034,0.02244,0.06873,0.04859,0.04980,-0.35700,-0.15700
1932,2,-0.15535,0.09852,0.02272,0.06416,0.05121,0.04951,-0.26050,-0.05000
1932,3,-0.08401,0.10736,0.02333,0.07235,0.05172,0.05542,-0.19250,0.02400
1932,4,-0.17738,0.10108,0.02348,0.06624,0.05282,0.04989,-0.28750,-0.06650
1932,5,-0.23992,0.09732,0.02432,0.06371,0.05082,0.04730,-0.34000,-0.13250
1932,6,-0.33676,0.10208,0.02550,0.06604,0.05078,0.05321,-0.43400,-0.22950
1932,7,-0.22288,0.10206,0.02585,0.06893,0.04584,0.05382,-0.30650,-0.12700
1932,8,-0.43062,0.10535,0.02511,0.07329,0.03883,0.05990,-0.50400,-0.35000
1932,9,-0.14626,0.09776,0.02687,0.06516,0.04040,0.05439,-0.21950,-0.06100
1932,10,-0.40730,0.09481,0.02311,0.06469,0.03770,0.05337,-0.47600,-0.32750
1932,11,-0.33242,0.08983,0.02525,0.05974,0.03982,0.04773,-0.41000,-0.24950
1932,12,-0.25093,0.09211,0.02204,0.06567,0.04304,0.04282,-0.34000,-0.16150
1933,1,-0.28178,0.10366,0.02455,0.07735,0.04564,0.04556,-0.37250,-0.18400
1933,2,-0.31354,0.09440,0.02244,0.06681,0.04549,0.04331,-0.40400,-0.21550
1933,3,-0.43207,0.09589,0.02225,0.06702,0.04834,0.04325,-0.52900,-0.32800
1933,4,-0.37193,0.10601,0.02437,0.06735,0.05273,0.05768,-0.47550,-0.25850
1933,5,-0.38137,0.10912,0.02377,0.07611,0.05113,0.05418,-0.47650,-0.27200
1933,6,-0.37754,0.11369,0.02635,0.07416,0.05092,0.06434,-0.46700,-0.26850
1933,7,-0.40616,0.10898,0.02319,0.07490,0.04611,0.06002,-0.48900,-0.30950
1933,8,-0.31650,0.10186,0.02248,0.07122,0.04187,0.05518,-0.39150,-0.22700
1933,9,-0.39908,0.10359,0.02482,0.06801,0.04332,0.06012,-0.47500,-0.30650
1933,10,-0.35842,0.09788,0.02585,0.06520,0.04055,0.05493,-0.43150,-0.27050
1933,11,-0.38708,0.09481,0.02257,0.06517,0.04090,0.05060,-0.46700,-0.29850
1933,12,-0.49429,0.09079,0.02266,0.06300,0.04087,0.04572,-0.57700,-0.40650
1934,1,-0.30420,0.09313,0.02235,0.06559,0.04570,0.04222,-0.39350,-0.21150
1934,2,-0.50911,0.09194,0.02283,0.06027,0.04867,0.04394,-0.60450,-0.41000
1934,3,-0.41794,0.09278,0.02236,0.06182,0.05140,0.04054,-0.51800,-0.31350
1934,4,-0.26480,0.10560,0.02337,0.07145,0.05485,0.04993,-0.37200,-0.15350
1934,5,-0.33775,0.10779,0.02431,0.07612,0.05380,0.04836,-0.43950,-0.22800
1934,6,-0.16152,0.11050,0.02439,0.06932,0.05260,0.06358,-0.25500,-0.05500
1934,7,-0.19563,0.10825,0.02518,0.07459,0.04663,0.05784,-0.28250,-0.10150
1934,8,-0.14091,0.10426,0.02540,0.06957,0.04425,0.05853,-0.22400,-0.05050
1934,9,-0.12544,0.09616,0.02360,0.06360,0.04208,0.05362,-0.20250,-0.04000
1934,10,-0.17742,0.09815,0.02351,0.06480,0.04262,0.05536,-0.25400,-0.09050
1934,11,-0.07962,0.08755,0.02150,0.05334,0.03949,0.05289,-0.15000,0.00300
1934,12,-0.28780,0.09118,0.02154,0.05750,0.04192,0.05279,-0.36650,-0.20050
1935,1,-0.23207,0.09395,0.02352,0.05695,0.04927,0.05102,-0.33100,-0.13700
1935,2,-0.29202,0.09442,0.02310,0.05937,0.05173,0.04671,-0.39600,-0.19200
1935,3,-0.45895,0.08686,0.02189,0.05632,0.04904,0.03859,-0.55300,-0.36250
1935,4,-0.16989,0.10137,0.02376,0.06636,0.05395,0.04896,-0.27150,-0.06500
1935,5,-0.34536,0.10561,0.02568,0.06328,0.05425,0.05955,-0.44200,-0.23850
1935,6,-0.26954,0.10236,0.02535,0.06390,0.05271,0.05453,-0.36100,-0.16650
1935,7,-0.30345,0.10208,0.02426,0.06125,0.04781,0.06161,-0.39050,-0.20800
1935,8,-0.36174,0.09147,0.02233,0.05651,0.04283,0.05329,-0.43750,-0.27650
1935,9,-0.19139,0.09315,0.02081,0.05754,0.03971,0.05793,-0.26200,-0.11150
1935,10,-0.24910,0.08812,0.02172,0.05635,0.03887,0.05107,-0.31750,-0.17200
1935,11,-0.28563,0.08885,0.02160,0.04966,0.04189,0.05664,-0.36250,-0.20350
1935,12,-0.38960,0.08546,0.02148,0.04979,0.04229,0.05073,-0.46900,-0.30600
1936,1,-0.38055,0.08046,0.02035,0.05035,0.04271,0.04124,-0.46500,-0.28950
1936,2,-0.22711,0.08473,0.02003,0.05166,0.04784,0.04267,-0.32250,-0.12600
1936,3,-0.43009,0.08642,0.01996,0.05510,0.04909,0.04030,-0.52700,-0.32650
1936,4,-0.32519,0.09004,0.02071,0.05231,0.05024,0.04917,-0.42100,-0.21750
1936,5,-0.37510,0.09413,0.02129,0.05504,0.05119,0.05250,-0.46950,-0.26600
1936,6,-0.38985,0.08742,0.02153,0.05194,0.04729,0.04737,-0.47750,-0.29200
1936,7,-0.36425,0.09385,0.02188,0.05076,0.04567,0.06054,-0.44950,-0.27000
1936,8,-0.29407,0.08537,0.01938,0.04966,0.04103,0.05257,-0.37150,-0.21000
1936,9,-0.33525,0.08459,0.02263,0.05270,0.03687,0.05006,-0.40450,-0.25950
1936,10,-0.03592,0.08457,0.02135,0.05308,0.03722,0.04993,-0.10600,0.04150
1936,11,-0.23500,0.08401,0.02162,0.05272,0.03793,0.04870,-0.30600,-0.15500
1936,12,-0.22599,0.08137,0.02133,0.04974,0.04078,0.04504,-0.30700,-0.13950
1937,1,-0.18259,0.08377,0.02041,0.05025,0.04713,0.04306,-0.27750,-0.07800
1937,2,-0.10368,0.08545,0.02081,0.05163,0.04928,0.04214,-0.20200,0.00600
1937,3,-0.24854,0.08643,0.02116,0.05084,0.04832,0.04585,-0.34200,-0.14000
1937,4,-0.14573,0.09292,0.02172,0.05558,0.05014,0.05059,-0.23950,-0.03300
1937,5,-0.24107,0.09604,0.02091,0.05029,0.05219,0.05945,-0.33600,-0.12400
1937,6,-0.21087,0.09294,0.02146,0.05056,0.05105,0.05491,-0.30300,-0.09700
1937,7,-0.10999,0.08844,0.02135,0.04920,0.04542,0.05369,-0.19550,-0.01050
1937,8,-0.09829,0.08289,0.01983,0.04623,0.04106,0.05152,-0.17550,-0.01050
1937,9,-0.10466,0.09409,0.02285,0.05533,0.04151,0.05955,-0.18150,-0.01400
1937,10,-0.12958,0.09214,0.02238,0.05419,0.03869,0.05964,-0.20000,-0.04300
1937,11,-0.22112,0.08367,0.02065,0.05216,0.03916,0.04817,-0.29250,-0.13200
1937,12,-0.16832,0.08392,0.02120,0.05008,0.04233,0.04789,-0.24950,-0.07250
1938,1,-0.19347,0.08155,0.02152,0.05263,0.04354,0.03901,-0.27450,-0.09800
1938,2,-0.13408,0.08110,0.02063,0.04655,0.04461,0.04466,-0.21750,-0.03550
1938,3,-0.19668,0.08349,0.02106,0.05176,0.04555,0.04212,-0.28000,-0.09600
1938,4,-0.20063,0.09446,0.02270,0.05193,0.05014,0.05654,-0.29450,-0.08950
1938,5,-0.31466,0.09675,0.02368,0.05422,0.05059,0.05745,-0.41000,-0.20250
1938,6,-0.15927,0.09614,0.02271,0.05241,0.04850,0.06023,-0.24750,-0.05000
1938,7,-0.13019,0.09090,0.02294,0.05324,0.04486,0.05375,-0.21100,-0.03050
1938,8,-0.11250,0.08818,0.02041,0.05210,0.04116,0.05432,-0.18700,-0.02250
1938,9,-0.16707,0.09626,0.02451,0.05865,0.03920,0.06073,-0.23800,-0.08200
1938,10,-0.03477,0.09729,0.02479,0.05823,0.03896,0.06279,-0.10500,0.05300
1938,11,-0.17215,0.09364,0.02297,0.05934,0.03592,0.05856,-0.23700,-0.09050
1938,12,-0.34078,0.08428,0.02239,0.05159,0.04025,0.04818,-0.41550,-0.25150
1939,1,-0.17249,0.09018,0.02208,0.06144,0.04422,0.04376,-0.25550,-0.07650
1939,2,-0.13802,0.08831,0.02255,0.05321,0.04700,0.04742,-0.22750,-0.03550
1939,3,-0.22288,0.08806,0.02163,0.05650,0.04700,0.04343,-0.31150,-0.12050
1939,4,-0.07848,0.09438,0.02483,0.05628,0.04896,0.05221,-0.17050,0.02700
1939,5,-0.14324,0.10064,0.02556,0.06102,0.05031,0.05674,-0.23450,-0.03400
1939,6,0.06536,0.10200,0.02571,0.06441,0.04888,0.05661,-0.02650,0.17350
1939,7,0.03150,0.11010,0.02861,0.07120,0.04565,0.06441,-0.06000,0.12850
1939,8,-0.05773,0.11950,0.02956,0.08370,0.04670,0.06495,-0.14500,0.04550
1939,9,-0.14632,0.15073,0.03716,0.10538,0.04904,0.08849,-0.23450,-0.04700
1939,10,-0.44363,0.16593,0.04061,0.11491,0.04969,0.10103,-0.53100,-0.34350
1939,11,-0.27564,0.14119,0.03337,0.10068,0.05341,0.07636,-0.37100,-0.17500
1939,12,-0.03063,0.13289,0.03158,0.09710,0.05687,0.06324,-0.13350,0.07350
1940,1,0.02494,0.12005,0.03601,0.08279,0.04688,0.06374,-0.06000,0.13100
1940,2,0.09922,0.12394,0.03622,0.08720,0.04836,0.06410,0.01000,0.19900
1940,3,-0.07390,0.12813,0.03783,0.09190,0.05007,0.06350,-0.16400,0.03450
1940,4,0.14209,0.14547,0.04244,0.09081,0.05651,0.08899,0.04000,0.26150
1940,5,0.20033,0.12007,0.03597,0.07147,0.05734,0.06876,0.10100,0.30950
1940,6,-0.12946,0.12817,0.03452,0.08234,0.05340,0.07486,-0.22450,-0.01850
1940,7,0.10394,0.12244,0.03220,0.07016,0.05516,0.07739,0.00600,0.22400
1940,8,0.07943,0.11474,0.03099,0.07324,0.04902,0.06661,-0.01050,0.17500
1940,9,0.01962,0.12256,0.03583,0.07790,0.05282,0.06985,-0.07450,0.11550
1940,10,-0.05276,0.12827,0.03640,0.08487,0.05501,0.07000,-0.15300,0.05450
1940,11,-0.27132,0.13292,0.03640,0.08742,0.05384,0.07617,-0.36700,-0.17300
1940,12,0.05291,0.12308,0.03268,0.07511,0.04929,0.07752,-0.03800,0.15300
1941,1,-0.08391,0.17356,0.03139,0.07848,0.13484,0.06928,-0.33050,0.13400
1941,2,-0.21435,0.17431,0.03021,0.07664,0.13715,0.06921,-0.46100,0.00750
1941,3,-0.13532,0.16951,0.02823,0.07286,0.13706,0.06199,-0.38000,0.08550
1941,4,-0.03795,0.18168,0.03083,0.07445,0.14122,0.08106,-0.28100,0.19100
1941,5,-0.17973,0.18279,0.03007,0.08250,0.13908,0.07975,-0.42450,0.04450
1941,6,0.00750,0.17558,0.03178,0.07244,0.13898,0.07250,-0.24150,0.23000
1941,7,-0.02890,0.17056,0.02806,0.06771,0.13764,0.06909,-0.27800,0.18900
1941,8,-0.07736,0.17201,0.02549,0.07501,0.13657,0.06826,-0.32150,0.14050
1941,9,-0.19830,0.18546,0.03085,0.08945,0.13820,0.07964,-0.44350,0.02100
1941,10,0.15817,0.18460,0.02902,0.07651,0.13915,0.08954,-0.08250,0.38050
1941,11,0.10418,0.18657,0.02714,0.08954,0.14245,0.07591,-0.13750,0.33700
1941,12,0.36109,0.21918,0.04335,0.12929,0.13353,0.10775,0.11200,0.56750
1942,1,0.21937,0.18267,0.03162,0.08966,0.13737,0.07389,-0.02500,0.44050
1942,2,-0.03946,0.18373,0.02716,0.09418,0.13819,0.07108,-0.27750,0.18150
1942,3,0.10448,0.18454,0.02877,0.09409,0.13774,0.07350,-0.13450,0.32650
1942,4,-0.06674,0.19748,0.03353,0.10738,0.13736,0.08647,-0.30900,0.15450
1942,5,0.05453,0.19632,0.03039,0.10836,0.13804,0.08258,-0.19100,0.27700
1942,6,-0.00986,0.19309,0.03357,0.11360,0.13667,0.06761,-0.25950,0.20650
1942,7,-0.10528,0.19117,0.03034,0.09295,0.13803,0.08907,-0.35100,0.11800
1942,8,-0.17112,0.20201,0.03126,0.11236,0.13923,0.08844,-0.41250,0.05500
1942,9,-0.15502,0.19982,0.03057,0.10927,0.13653,0.09174,-0.40000,0.06350
1942,10,-0.28848,0.19964,0.03180,0.11293,0.13809,0.08380,-0.53050,-0.06500
1942,11,-0.37186,0.19113,0.03286,0.11036,0.13741,0.06627,-0.61100,-0.15200
1942,12,-0.15683,0.19409,0.03278,0.12021,0.13652,0.05923,-0.39700,0.06050
1943,1,-0.11502,0.19544,0.03529,0.11491,0.13848,0.06762,-0.35550,0.10800
1943,2,-0.18077,0.18504,0.03084,0.09794,0.13740,0.06942,-0.41900,0.03750
1943,3,-0.20937,0.19464,0.03157,0.11885,0.13710,0.06297,-0.45100,0.01050
1943,4,-0.17140,0.20472,0.03525,0.12963,0.13736,0.07069,-0.41200,0.05000
1943,5,-0.08900,0.20012,0.03302,0.11708,0.13884,0.07728,-0.33550,0.13500
1943,6,0.03905,0.19523,0.03315,0.11714,0.13793,0.06534,-0.20850,0.26250
1943,7,0.11765,0.19454,0.03454,0.11565,0.13668,0.06778,-0.12650,0.33850
1943,8,0.20384,0.19279,0.02976,0.10475,0.13740,0.08019,-0.03850,0.42600
1943,9,-0.13538,0.19440,0.03303,0.11383,0.13448,0.07522,-0.37900,0.08100
1943,10,-0.02915,0.19330,0.03486,0.10944,0.13633,0.07476,-0.27200,0.19050
1943,11,0.08026,0.19516,0.03383,0.11100,0.13691,0.07667,-0.16600,0.30100
1943,12,0.05871,0.20251,0.03159,0.12382,0.13703,0.07684,-0.18050,0.27700
1944,1,-0.05200,0.19368,0.03051,0.09940,0.13580,0.09088,-0.29350,0.16600
1944,2,-0.06048,0.18221,0.02684,0.08993,0.13692,0.07513,-0.30150,0.15950
1944,3,0.23787,0.19013,0.03020,0.10018,0.13833,0.07789,-0.00550,0.46300
1944,4,0.27248,0.20523,0.03000,0.12461,0.13975,0.07851,0.02550,0.49950
1944,5,0.20108,0.20148,0.03241,0.11062,0.14007,0.08768,-0.05450,0.42850
1944,6,0.34872,0.20954,0.03482,0.13206,0.14014,0.07492,0.09650,0.57600
1944,7,0.37634,0.20435,0.03204,0.11080,0.13607,0.09970,0.12300,0.59300
1944,8,0.28718,0.20770,0.03405,0.12051,0.13980,0.08896,0.04200,0.51400
1944,9,0.08861,0.20798,0.03236,0.12340,0.13599,0.09214,-0.15900,0.30350
1944,10,-0.07221,0.21215,0.03680,0.13048,0.13740,0.08803,-0.31450,0.14800
1944,11,-0.09620,0.20414,0.03324,0.11334,0.13679,0.09492,-0.33800,0.12200
1944,12,0.06766,0.20426,0.03301,0.11322,0.13510,0.09778,-0.17550,0.28450
1945,1,-0.07838,0.20895,0.03210,0.13386,0.13661,0.07780,-0.31950,0.14150
1945,2,0.09521,0.21732,0.03491,0.14205,0.13673,0.08447,-0.14700,0.31500
1945,3,0.07838,0.22022,0.03740,0.14424,0.13889,0.08367,-0.16500,0.30350
1945,4,0.16678,0.22093,0.03773,0.14603,0.13974,0.08084,-0.07500,0.39100
1945,5,-0.13328,0.22629,0.03927,0.14555,0.13941,0.09509,-0.37650,0.09200
1945,6,0.03830,0.24510,0.03682,0.16695,0.14034,0.10561,-0.20600,0.26450
1945,7,0.02445,0.24280,0.04561,0.16198,0.14102,0.10367,-0.21700,0.25100
1945,8,0.35574,0.26850,0.04445,0.19677,0.14372,0.10365,0.11400,0.59350
1945,9,0.17841,0.26114,0.05639,0.18675,0.13883,0.10424,-0.06350,0.40200
1945,10,0.22603,0.23527,0.04456,0.16725,0.13147,0.09004,-0.03200,0.42750
1945,11,0.09310,0.22288,0.04443,0.13502,0.13337,0.10809,-0.17350,0.29600
